asn,filtering,confidence,source,category
39904,unknown,1.0,ROVISTA,
263384,unknown,0.07692308,ROVISTA,
36253,unknown,1.0,ROVISTA,
198709,unknown,1.0,ROVISTA,
58221,unknown,1.0,ROVISTA,
39288,unknown,0.9354838999999999,ROVISTA,
14551,unknown,0.9677419,ROVISTA,
36315,unknown,0.9032258,ROVISTA,
21922,unknown,1.0,ROVISTA,
6782,unknown,1.0,ROVISTA,
30740,unknown,0.83870965,ROVISTA,
50710,unknown,0.29032257,ROVISTA,
6428,unknown,1.0,ROVISTA,
26068,unknown,0.9032258,ROVISTA,
61871,unknown,0.19354838000000002,ROVISTA,
33152,unknown,0.61290324,ROVISTA,
49572,unknown,1.0,ROVISTA,
26375,unknown,1.0,ROVISTA,
397142,unknown,1.0,ROVISTA,
7250,unknown,1.0,ROVISTA,
6498,unknown,0.9354838999999999,ROVISTA,
27501,unknown,1.0,ROVISTA,
13126,unknown,0.9354838999999999,ROVISTA,
5532,unknown,0.9032258,ROVISTA,
13776,unknown,1.0,ROVISTA,
63916,unknown,0.29032257,ROVISTA,
18885,unknown,1.0,ROVISTA,
35434,unknown,1.0,ROVISTA,
3254,unknown,1.0,ROVISTA,
21981,unknown,1.0,ROVISTA,
4261,unknown,0.9354838999999999,ROVISTA,
19528,unknown,1.0,ROVISTA,
132556,unknown,1.0,ROVISTA,
60893,unknown,1.0,ROVISTA,
51219,unknown,1.0,ROVISTA,
203759,unknown,1.0,ROVISTA,
41305,unknown,1.0,ROVISTA,
42425,unknown,0.7419355,ROVISTA,
62129,unknown,1.0,ROVISTA,
9794,unknown,0.38709676000000004,ROVISTA,
28124,unknown,0.61290324,ROVISTA,
36436,unknown,1.0,ROVISTA,
196983,unknown,1.0,ROVISTA,
59659,unknown,1.0,ROVISTA,
34265,unknown,0.4516129,ROVISTA,
42905,unknown,0.41935482999999996,ROVISTA,
29844,unknown,1.0,ROVISTA,
53224,unknown,1.0,ROVISTA,
34554,unknown,1.0,ROVISTA,
55567,unknown,0.9677419,ROVISTA,
328303,unknown,0.9230769,ROVISTA,
39310,unknown,1.0,ROVISTA,
203828,unknown,1.0,ROVISTA,
25002,unknown,1.0,ROVISTA,
266080,unknown,0.3448276,ROVISTA,
22002,unknown,1.0,ROVISTA,
28858,unknown,1.0,ROVISTA,
206509,unknown,1.0,ROVISTA,
208951,unknown,1.0,ROVISTA,
17813,unknown,0.12903225,ROVISTA,
46606,unknown,1.0,ROVISTA,
5071,unknown,1.0,ROVISTA,
30444,unknown,0.5483871,ROVISTA,
11696,unknown,1.0,ROVISTA,
56322,unknown,1.0,ROVISTA,
26854,unknown,1.0,ROVISTA,
34878,unknown,1.0,ROVISTA,
8569,unknown,0.12903225,ROVISTA,
22958,unknown,1.0,ROVISTA,
26259,unknown,1.0,ROVISTA,
54103,unknown,0.9354838999999999,ROVISTA,
45187,unknown,1.0,ROVISTA,
11115,unknown,1.0,ROVISTA,
24679,unknown,1.0,ROVISTA,
393451,unknown,0.88461536,ROVISTA,
17683,unknown,0.38709676000000004,ROVISTA,
4776,unknown,1.0,ROVISTA,
8816,unknown,1.0,ROVISTA,
31798,unknown,0.9354838999999999,ROVISTA,
22926,unknown,1.0,ROVISTA,
6735,unknown,1.0,ROVISTA,
10692,unknown,1.0,ROVISTA,
16491,unknown,1.0,ROVISTA,
11287,unknown,0.9032258,ROVISTA,
57112,unknown,1.0,ROVISTA,
12519,unknown,1.0,ROVISTA,
9738,unknown,1.0,ROVISTA,
18616,unknown,1.0,ROVISTA,
25384,unknown,1.0,ROVISTA,
5577,unknown,1.0,ROVISTA,
28502,unknown,1.0,ROVISTA,
394453,unknown,1.0,ROVISTA,
7055,unknown,1.0,ROVISTA,
27506,unknown,1.0,ROVISTA,
28546,unknown,0.6451613,ROVISTA,
29600,unknown,1.0,ROVISTA,
42331,unknown,0.83870965,ROVISTA,
16717,unknown,1.0,ROVISTA,
8265,unknown,1.0,ROVISTA,
59766,unknown,1.0,ROVISTA,
202120,unknown,1.0,ROVISTA,
34555,unknown,1.0,ROVISTA,
11240,unknown,1.0,ROVISTA,
16583,unknown,0.38709676000000004,ROVISTA,
40511,unknown,0.16129032,ROVISTA,
18015,unknown,0.8064516,ROVISTA,
33164,unknown,1.0,ROVISTA,
29690,unknown,0.38709676000000004,ROVISTA,
25061,unknown,1.0,ROVISTA,
30886,unknown,1.0,ROVISTA,
62352,unknown,1.0,ROVISTA,
60860,unknown,1.0,ROVISTA,
25473,unknown,1.0,ROVISTA,
45710,unknown,0.22580644,ROVISTA,
7453,unknown,0.32258064,ROVISTA,
50572,unknown,1.0,ROVISTA,
47116,unknown,1.0,ROVISTA,
29713,unknown,1.0,ROVISTA,
63457,unknown,0.9354838999999999,ROVISTA,
199775,unknown,1.0,ROVISTA,
37381,unknown,1.0,ROVISTA,
48822,unknown,1.0,ROVISTA,
41966,unknown,1.0,ROVISTA,
4574,unknown,1.0,ROVISTA,
43764,unknown,0.06451613,ROVISTA,
19170,unknown,0.9032258,ROVISTA,
21305,unknown,1.0,ROVISTA,
198090,unknown,1.0,ROVISTA,
51929,unknown,1.0,ROVISTA,
44628,unknown,0.8064516,ROVISTA,
49528,unknown,1.0,ROVISTA,
47748,unknown,1.0,ROVISTA,
45325,unknown,0.58064514,ROVISTA,
262558,unknown,1.0,ROVISTA,
203980,unknown,1.0,ROVISTA,
60880,unknown,0.9677419,ROVISTA,
136342,unknown,0.22580644,ROVISTA,
57944,unknown,1.0,ROVISTA,
15544,unknown,1.0,ROVISTA,
262687,unknown,1.0,ROVISTA,
264811,unknown,1.0,ROVISTA,
8798,unknown,0.9677419,ROVISTA,
16609,unknown,1.0,ROVISTA,
207054,unknown,0.9354838999999999,ROVISTA,
29709,unknown,0.12903225,ROVISTA,
22462,unknown,0.22580644,ROVISTA,
263563,unknown,1.0,ROVISTA,
267538,unknown,0.28125,ROVISTA,
200799,unknown,1.0,ROVISTA,
394868,unknown,1.0,ROVISTA,
197535,unknown,1.0,ROVISTA,
17884,unknown,0.9354838999999999,ROVISTA,
29382,unknown,1.0,ROVISTA,
264223,unknown,0.26923078,ROVISTA,
34190,unknown,0.87096775,ROVISTA,
265111,unknown,0.3846154,ROVISTA,
266039,unknown,1.0,ROVISTA,
61719,unknown,1.0,ROVISTA,
48693,unknown,0.32258064,ROVISTA,
42295,unknown,0.7096774,ROVISTA,
5582,unknown,1.0,ROVISTA,
198611,unknown,1.0,ROVISTA,
203447,unknown,1.0,ROVISTA,
267956,unknown,0.24137930000000002,ROVISTA,
63967,unknown,0.3548387,ROVISTA,
8258,unknown,1.0,ROVISTA,
56388,unknown,1.0,ROVISTA,
135683,unknown,1.0,ROVISTA,
204060,unknown,1.0,ROVISTA,
201122,unknown,1.0,ROVISTA,
58553,unknown,1.0,ROVISTA,
132746,unknown,1.0,ROVISTA,
136654,unknown,1.0,ROVISTA,
268866,unknown,1.0,ROVISTA,
206907,unknown,1.0,ROVISTA,
39928,unknown,1.0,ROVISTA,
6704,unknown,0.9354838999999999,ROVISTA,
202969,unknown,1.0,ROVISTA,
7377,unknown,0.6451613,ROVISTA,
10695,unknown,0.9032258,ROVISTA,
5619,unknown,1.0,ROVISTA,
64200,unknown,1.0,ROVISTA,
33788,unknown,1.0,ROVISTA,
7011,unknown,1.0,ROVISTA,
8448,unknown,1.0,ROVISTA,
3527,unknown,0.7096774,ROVISTA,
200994,unknown,1.0,ROVISTA,
43894,unknown,1.0,ROVISTA,
8737,unknown,1.0,ROVISTA,
17184,unknown,1.0,ROVISTA,
55,unknown,0.48387095,ROVISTA,
2048,unknown,1.0,ROVISTA,
22552,unknown,1.0,ROVISTA,
3778,unknown,1.0,ROVISTA,
6106,unknown,0.38709676000000004,ROVISTA,
58507,unknown,0.2580645,ROVISTA,
39855,unknown,1.0,ROVISTA,
6099,unknown,1.0,ROVISTA,
11486,unknown,0.9677419,ROVISTA,
10049,unknown,0.16129032,ROVISTA,
34,unknown,1.0,ROVISTA,
3923,unknown,0.3548387,ROVISTA,
135373,unknown,1.0,ROVISTA,
3388,unknown,0.58064514,ROVISTA,
16519,unknown,1.0,ROVISTA,
1982,unknown,1.0,ROVISTA,
13886,unknown,1.0,ROVISTA,
3242,unknown,0.16129032,ROVISTA,
10439,unknown,1.0,ROVISTA,
395461,unknown,0.88461536,ROVISTA,
21570,unknown,0.9354838999999999,ROVISTA,
11680,unknown,1.0,ROVISTA,
2594,unknown,1.0,ROVISTA,
24586,unknown,1.0,ROVISTA,
11650,unknown,1.0,ROVISTA,
22363,unknown,1.0,ROVISTA,
30676,unknown,1.0,ROVISTA,
11030,unknown,0.9354838999999999,ROVISTA,
11481,unknown,1.0,ROVISTA,
48031,unknown,1.0,ROVISTA,
49220,unknown,1.0,ROVISTA,
59764,unknown,0.9354838999999999,ROVISTA,
199578,unknown,1.0,ROVISTA,
11870,unknown,0.29032257,ROVISTA,
15782,unknown,0.9677419,ROVISTA,
12620,unknown,0.9354838999999999,ROVISTA,
57858,unknown,1.0,ROVISTA,
39184,unknown,1.0,ROVISTA,
10507,unknown,1.0,ROVISTA,
12399,unknown,1.0,ROVISTA,
9326,unknown,0.516129,ROVISTA,
49532,unknown,1.0,ROVISTA,
16229,unknown,1.0,ROVISTA,
1248,unknown,1.0,ROVISTA,
21230,unknown,0.8064516,ROVISTA,
29930,unknown,1.0,ROVISTA,
34295,unknown,1.0,ROVISTA,
25500,unknown,1.0,ROVISTA,
30838,unknown,1.0,ROVISTA,
34263,unknown,1.0,ROVISTA,
41678,unknown,0.6451613,ROVISTA,
9466,unknown,0.9677419,ROVISTA,
17958,unknown,0.7096774,ROVISTA,
60142,unknown,1.0,ROVISTA,
26292,unknown,1.0,ROVISTA,
15806,unknown,0.48387095,ROVISTA,
48282,unknown,1.0,ROVISTA,
12133,unknown,1.0,ROVISTA,
6127,unknown,1.0,ROVISTA,
14858,unknown,1.0,ROVISTA,
393713,unknown,1.0,ROVISTA,
16503,unknown,1.0,ROVISTA,
34359,unknown,1.0,ROVISTA,
27855,unknown,0.19354838000000002,ROVISTA,
46957,unknown,1.0,ROVISTA,
4307,unknown,1.0,ROVISTA,
41589,unknown,1.0,ROVISTA,
33606,unknown,1.0,ROVISTA,
11910,unknown,1.0,ROVISTA,
32034,unknown,0.2580645,ROVISTA,
39151,unknown,0.3548387,ROVISTA,
18563,unknown,1.0,ROVISTA,
62809,unknown,1.0,ROVISTA,
395597,unknown,0.9230769,ROVISTA,
39287,unknown,1.0,ROVISTA,
5564,unknown,0.4516129,ROVISTA,
42303,unknown,1.0,ROVISTA,
21803,unknown,1.0,ROVISTA,
42455,unknown,1.0,ROVISTA,
30221,unknown,1.0,ROVISTA,
3208,unknown,1.0,ROVISTA,
21837,unknown,0.7096774,ROVISTA,
17035,unknown,0.87096775,ROVISTA,
44124,unknown,1.0,ROVISTA,
25914,unknown,0.9032258,ROVISTA,
22438,unknown,0.9677419,ROVISTA,
16531,unknown,0.32258064,ROVISTA,
13943,unknown,1.0,ROVISTA,
13555,unknown,1.0,ROVISTA,
24229,unknown,1.0,ROVISTA,
196954,unknown,1.0,ROVISTA,
52116,unknown,0.48387095,ROVISTA,
7754,unknown,1.0,ROVISTA,
47171,unknown,1.0,ROVISTA,
57033,unknown,1.0,ROVISTA,
35033,unknown,1.0,ROVISTA,
15326,unknown,1.0,ROVISTA,
19689,unknown,1.0,ROVISTA,
395379,unknown,0.96153843,ROVISTA,
39822,unknown,1.0,ROVISTA,
52423,unknown,0.38709676000000004,ROVISTA,
17910,unknown,0.7419355,ROVISTA,
53741,unknown,0.9354838999999999,ROVISTA,
12315,unknown,1.0,ROVISTA,
63251,unknown,0.2580645,ROVISTA,
33924,unknown,0.09677419000000001,ROVISTA,
24525,unknown,0.9677419,ROVISTA,
42830,unknown,1.0,ROVISTA,
35361,unknown,1.0,ROVISTA,
28327,unknown,0.2580645,ROVISTA,
55792,unknown,1.0,ROVISTA,
30162,unknown,0.48387095,ROVISTA,
62160,unknown,1.0,ROVISTA,
32614,unknown,1.0,ROVISTA,
394492,unknown,0.53846157,ROVISTA,
27006,unknown,1.0,ROVISTA,
7314,unknown,1.0,ROVISTA,
133070,unknown,1.0,ROVISTA,
197898,unknown,1.0,ROVISTA,
28757,unknown,0.9677419,ROVISTA,
37395,unknown,0.7741935,ROVISTA,
28140,unknown,1.0,ROVISTA,
14201,unknown,0.32258064,ROVISTA,
29071,unknown,1.0,ROVISTA,
17988,unknown,0.9354838999999999,ROVISTA,
5379,unknown,1.0,ROVISTA,
44302,unknown,1.0,ROVISTA,
396168,unknown,1.0,ROVISTA,
31556,unknown,1.0,ROVISTA,
31763,unknown,1.0,ROVISTA,
11970,unknown,1.0,ROVISTA,
29262,unknown,0.41935482999999996,ROVISTA,
54328,unknown,0.9677419,ROVISTA,
32220,unknown,1.0,ROVISTA,
35665,unknown,1.0,ROVISTA,
53165,unknown,1.0,ROVISTA,
19806,unknown,1.0,ROVISTA,
53114,unknown,1.0,ROVISTA,
39823,unknown,1.0,ROVISTA,
393670,unknown,1.0,ROVISTA,
30462,unknown,1.0,ROVISTA,
30072,unknown,1.0,ROVISTA,
327791,unknown,1.0,ROVISTA,
393731,unknown,0.96153843,ROVISTA,
49974,unknown,1.0,ROVISTA,
46276,unknown,0.22580644,ROVISTA,
132405,unknown,1.0,ROVISTA,
36715,unknown,1.0,ROVISTA,
27631,unknown,0.7419355,ROVISTA,
15142,unknown,1.0,ROVISTA,
57213,unknown,1.0,ROVISTA,
45411,unknown,0.83870965,ROVISTA,
8535,unknown,1.0,ROVISTA,
394895,unknown,1.0,ROVISTA,
206892,unknown,1.0,ROVISTA,
8192,unknown,1.0,ROVISTA,
52195,unknown,1.0,ROVISTA,
24496,unknown,1.0,ROVISTA,
33097,unknown,0.9032258,ROVISTA,
24195,unknown,0.8064516,ROVISTA,
202089,unknown,1.0,ROVISTA,
11059,unknown,1.0,ROVISTA,
14832,unknown,1.0,ROVISTA,
57773,unknown,1.0,ROVISTA,
25932,unknown,1.0,ROVISTA,
131893,unknown,1.0,ROVISTA,
133527,unknown,1.0,ROVISTA,
54301,unknown,0.9032258,ROVISTA,
17794,unknown,1.0,ROVISTA,
25671,unknown,1.0,ROVISTA,
12154,unknown,1.0,ROVISTA,
26968,unknown,0.7741935,ROVISTA,
266388,unknown,1.0,ROVISTA,
394352,unknown,1.0,ROVISTA,
14735,unknown,1.0,ROVISTA,
327924,unknown,1.0,ROVISTA,
396123,unknown,1.0,ROVISTA,
34259,unknown,1.0,ROVISTA,
262168,unknown,1.0,ROVISTA,
46491,unknown,1.0,ROVISTA,
201601,unknown,1.0,ROVISTA,
16344,unknown,0.6774193600000001,ROVISTA,
34312,unknown,1.0,ROVISTA,
132566,unknown,1.0,ROVISTA,
270013,unknown,0.26666668,ROVISTA,
38527,unknown,0.41935482999999996,ROVISTA,
28849,unknown,1.0,ROVISTA,
18467,unknown,0.9677419,ROVISTA,
50023,unknown,1.0,ROVISTA,
31950,unknown,1.0,ROVISTA,
48243,unknown,1.0,ROVISTA,
135636,unknown,0.22580644,ROVISTA,
46860,unknown,1.0,ROVISTA,
63873,unknown,0.9032258,ROVISTA,
52724,unknown,0.3548387,ROVISTA,
28340,unknown,1.0,ROVISTA,
51993,unknown,0.32258064,ROVISTA,
56430,unknown,1.0,ROVISTA,
35067,unknown,1.0,ROVISTA,
58022,unknown,1.0,ROVISTA,
56835,unknown,1.0,ROVISTA,
57846,unknown,1.0,ROVISTA,
19556,unknown,0.29032257,ROVISTA,
267788,unknown,0.5882353,ROVISTA,
55183,unknown,0.19354838000000002,ROVISTA,
263267,unknown,0.46153846000000004,ROVISTA,
59492,unknown,1.0,ROVISTA,
7194,unknown,0.87096775,ROVISTA,
201323,unknown,1.0,ROVISTA,
133734,unknown,1.0,ROVISTA,
18531,unknown,1.0,ROVISTA,
134009,unknown,0.16129032,ROVISTA,
47949,unknown,1.0,ROVISTA,
56932,unknown,1.0,ROVISTA,
24536,unknown,1.0,ROVISTA,
266299,unknown,1.0,ROVISTA,
141519,unknown,1.0,ROVISTA,
56610,unknown,1.0,ROVISTA,
131262,unknown,0.29032257,ROVISTA,
52716,unknown,1.0,ROVISTA,
264246,unknown,0.23076923000000002,ROVISTA,
267264,unknown,0.4375,ROVISTA,
34844,unknown,1.0,ROVISTA,
198720,unknown,1.0,ROVISTA,
264126,unknown,0.3846154,ROVISTA,
262570,unknown,1.0,ROVISTA,
394548,unknown,0.30769232,ROVISTA,
271063,unknown,0.8076923,ROVISTA,
140504,unknown,1.0,ROVISTA,
263841,unknown,0.34615386000000004,ROVISTA,
140120,unknown,1.0,ROVISTA,
202211,unknown,1.0,ROVISTA,
270266,unknown,0.1923077,ROVISTA,
39455,unknown,1.0,ROVISTA,
198227,unknown,1.0,ROVISTA,
53219,unknown,1.0,ROVISTA,
60777,unknown,1.0,ROVISTA,
133354,unknown,0.19354838000000002,ROVISTA,
45716,unknown,0.61290324,ROVISTA,
265679,unknown,0.24137930000000002,ROVISTA,
63945,unknown,1.0,ROVISTA,
39568,unknown,0.4516129,ROVISTA,
34204,unknown,1.0,ROVISTA,
136238,unknown,1.0,ROVISTA,
44863,unknown,0.6774193600000001,ROVISTA,
34060,unknown,0.16129032,ROVISTA,
62259,unknown,0.87096775,ROVISTA,
204121,unknown,0.9032258,ROVISTA,
197502,unknown,1.0,ROVISTA,
265865,unknown,0.24137930000000002,ROVISTA,
35144,unknown,1.0,ROVISTA,
134903,unknown,1.0,ROVISTA,
399078,unknown,0.9230769,ROVISTA,
207568,unknown,1.0,ROVISTA,
16825,unknown,1.0,ROVISTA,
7420,unknown,1.0,ROVISTA,
136617,unknown,1.0,ROVISTA,
265817,unknown,0.3448276,ROVISTA,
12986,unknown,1.0,ROVISTA,
141049,unknown,1.0,ROVISTA,
132486,unknown,0.7419355,ROVISTA,
42786,unknown,1.0,ROVISTA,
47919,unknown,1.0,ROVISTA,
24369,unknown,0.29032257,ROVISTA,
22799,unknown,1.0,ROVISTA,
200081,unknown,1.0,ROVISTA,
32732,unknown,1.0,ROVISTA,
4152,unknown,1.0,ROVISTA,
10455,unknown,0.9032258,ROVISTA,
1761,unknown,1.0,ROVISTA,
4565,unknown,1.0,ROVISTA,
18566,unknown,0.9677419,ROVISTA,
72,unknown,1.0,ROVISTA,
7792,unknown,1.0,ROVISTA,
158,unknown,1.0,ROVISTA,
808,unknown,1.0,ROVISTA,
8987,unknown,0.9032258,ROVISTA,
2379,unknown,1.0,ROVISTA,
7726,unknown,1.0,ROVISTA,
2897,unknown,1.0,ROVISTA,
19773,unknown,1.0,ROVISTA,
25441,unknown,0.9032258,ROVISTA,
9916,unknown,1.0,ROVISTA,
3766,unknown,1.0,ROVISTA,
19957,unknown,0.8064516,ROVISTA,
3136,unknown,0.16129032,ROVISTA,
135629,unknown,1.0,ROVISTA,
239,unknown,1.0,ROVISTA,
3602,unknown,1.0,ROVISTA,
8803,unknown,1.0,ROVISTA,
32,unknown,0.516129,ROVISTA,
52,unknown,0.48387095,ROVISTA,
13445,unknown,1.0,ROVISTA,
26810,unknown,1.0,ROVISTA,
11489,unknown,1.0,ROVISTA,
18,unknown,1.0,ROVISTA,
5778,unknown,1.0,ROVISTA,
127,unknown,0.22580644,ROVISTA,
21286,unknown,1.0,ROVISTA,
299,unknown,0.7419355,ROVISTA,
41012,unknown,1.0,ROVISTA,
6527,unknown,1.0,ROVISTA,
32982,unknown,1.0,ROVISTA,
6192,unknown,1.0,ROVISTA,
4663,unknown,0.4516129,ROVISTA,
10199,unknown,1.0,ROVISTA,
10846,unknown,1.0,ROVISTA,
26577,unknown,0.9677419,ROVISTA,
38,unknown,0.38709676000000004,ROVISTA,
2055,unknown,0.41935482999999996,ROVISTA,
14,unknown,1.0,ROVISTA,
36850,unknown,0.29032257,ROVISTA,
25,unknown,1.0,ROVISTA,
225,unknown,0.58064514,ROVISTA,
11442,unknown,0.3548387,ROVISTA,
1999,unknown,1.0,ROVISTA,
22390,unknown,1.0,ROVISTA,
1128,unknown,1.0,ROVISTA,
1124,unknown,1.0,ROVISTA,
7514,unknown,1.0,ROVISTA,
45,unknown,1.0,ROVISTA,
203999,unknown,0.8064516,ROVISTA,
11398,unknown,1.0,ROVISTA,
15879,unknown,1.0,ROVISTA,
49362,unknown,0.3548387,ROVISTA,
7065,unknown,1.0,ROVISTA,
12079,unknown,0.9677419,ROVISTA,
10921,unknown,1.0,ROVISTA,
792,unknown,1.0,ROVISTA,
3582,unknown,0.3548387,ROVISTA,
10599,unknown,1.0,ROVISTA,
13371,unknown,0.16129032,ROVISTA,
48037,unknown,1.0,ROVISTA,
3614,unknown,1.0,ROVISTA,
14398,unknown,0.7741935,ROVISTA,
1341,unknown,0.9032258,ROVISTA,
27274,unknown,1.0,ROVISTA,
88,unknown,0.516129,ROVISTA,
50,unknown,1.0,ROVISTA,
3512,unknown,0.9677419,ROVISTA,
1729,unknown,1.0,ROVISTA,
41701,unknown,1.0,ROVISTA,
131,unknown,0.5483871,ROVISTA,
2025,unknown,0.29032257,ROVISTA,
29,unknown,0.9354838999999999,ROVISTA,
22093,unknown,1.0,ROVISTA,
5739,unknown,0.6774193600000001,ROVISTA,
6200,unknown,0.29032257,ROVISTA,
35041,unknown,1.0,ROVISTA,
14017,unknown,1.0,ROVISTA,
10384,unknown,0.87096775,ROVISTA,
11975,unknown,0.19354838000000002,ROVISTA,
10273,unknown,0.9354838999999999,ROVISTA,
8217,unknown,1.0,ROVISTA,
32480,unknown,1.0,ROVISTA,
3794,unknown,1.0,ROVISTA,
132321,unknown,1.0,ROVISTA,
3452,unknown,0.3548387,ROVISTA,
1926,unknown,1.0,ROVISTA,
7160,unknown,0.7419355,ROVISTA,
6157,unknown,1.0,ROVISTA,
24163,unknown,1.0,ROVISTA,
2939,unknown,1.0,ROVISTA,
16074,unknown,1.0,ROVISTA,
14905,unknown,1.0,ROVISTA,
11995,unknown,0.3548387,ROVISTA,
22423,unknown,1.0,ROVISTA,
12148,unknown,0.32258064,ROVISTA,
20252,unknown,1.0,ROVISTA,
18494,unknown,1.0,ROVISTA,
6834,unknown,0.9354838999999999,ROVISTA,
395354,unknown,0.3846154,ROVISTA,
6984,unknown,0.9677419,ROVISTA,
36441,unknown,0.38709676000000004,ROVISTA,
13998,unknown,0.4516129,ROVISTA,
7091,unknown,1.0,ROVISTA,
11131,unknown,0.29032257,ROVISTA,
41076,unknown,1.0,ROVISTA,
15585,unknown,1.0,ROVISTA,
53785,unknown,0.41935482999999996,ROVISTA,
7511,unknown,1.0,ROVISTA,
11711,unknown,0.9677419,ROVISTA,
22216,unknown,0.87096775,ROVISTA,
42517,unknown,1.0,ROVISTA,
41935,unknown,1.0,ROVISTA,
15582,unknown,1.0,ROVISTA,
5696,unknown,1.0,ROVISTA,
202116,unknown,1.0,ROVISTA,
28686,unknown,1.0,ROVISTA,
29601,unknown,1.0,ROVISTA,
4605,unknown,1.0,ROVISTA,
9509,unknown,1.0,ROVISTA,
5080,unknown,1.0,ROVISTA,
23781,unknown,1.0,ROVISTA,
802,unknown,1.0,ROVISTA,
13433,unknown,1.0,ROVISTA,
11700,unknown,1.0,ROVISTA,
34108,unknown,1.0,ROVISTA,
17402,unknown,1.0,ROVISTA,
15675,unknown,0.9354838999999999,ROVISTA,
200656,unknown,0.9354838999999999,ROVISTA,
4046,unknown,1.0,ROVISTA,
25996,unknown,1.0,ROVISTA,
17166,unknown,1.0,ROVISTA,
5520,unknown,1.0,ROVISTA,
14921,unknown,1.0,ROVISTA,
11993,unknown,1.0,ROVISTA,
1204,unknown,1.0,ROVISTA,
12005,unknown,0.38709676000000004,ROVISTA,
11252,unknown,0.22580644,ROVISTA,
2843,unknown,1.0,ROVISTA,
2841,unknown,1.0,ROVISTA,
13684,unknown,0.87096775,ROVISTA,
47,unknown,0.2580645,ROVISTA,
18666,unknown,0.9354838999999999,ROVISTA,
16920,unknown,1.0,ROVISTA,
395421,unknown,0.53846157,ROVISTA,
7054,unknown,1.0,ROVISTA,
16643,unknown,0.48387095,ROVISTA,
77,unknown,0.5483871,ROVISTA,
7212,unknown,0.32258064,ROVISTA,
32666,unknown,0.5483871,ROVISTA,
10823,unknown,1.0,ROVISTA,
31967,unknown,1.0,ROVISTA,
8762,unknown,1.0,ROVISTA,
2833,unknown,1.0,ROVISTA,
9889,unknown,1.0,ROVISTA,
9431,unknown,1.0,ROVISTA,
54363,unknown,0.9354838999999999,ROVISTA,
4385,unknown,1.0,ROVISTA,
11773,unknown,0.32258064,ROVISTA,
13513,unknown,1.0,ROVISTA,
15173,unknown,1.0,ROVISTA,
3671,unknown,1.0,ROVISTA,
22845,unknown,1.0,ROVISTA,
29885,unknown,0.9032258,ROVISTA,
4201,unknown,0.6774193600000001,ROVISTA,
25631,unknown,1.0,ROVISTA,
11482,unknown,1.0,ROVISTA,
5470,unknown,1.0,ROVISTA,
38305,unknown,1.0,ROVISTA,
46483,unknown,0.7419355,ROVISTA,
9489,unknown,1.0,ROVISTA,
19380,unknown,0.9677419,ROVISTA,
26367,unknown,1.0,ROVISTA,
26818,unknown,1.0,ROVISTA,
33434,unknown,1.0,ROVISTA,
11659,unknown,1.0,ROVISTA,
11318,unknown,0.5483871,ROVISTA,
7417,unknown,1.0,ROVISTA,
3551,unknown,0.7419355,ROVISTA,
43857,unknown,1.0,ROVISTA,
11257,unknown,1.0,ROVISTA,
15119,unknown,0.9354838999999999,ROVISTA,
14235,unknown,0.9354838999999999,ROVISTA,
6522,unknown,0.16129032,ROVISTA,
17866,unknown,1.0,ROVISTA,
15991,unknown,1.0,ROVISTA,
18481,unknown,0.19354838000000002,ROVISTA,
42165,unknown,1.0,ROVISTA,
20012,unknown,1.0,ROVISTA,
15295,unknown,1.0,ROVISTA,
13429,unknown,1.0,ROVISTA,
7202,unknown,1.0,ROVISTA,
22910,unknown,1.0,ROVISTA,
11205,unknown,1.0,ROVISTA,
14981,unknown,1.0,ROVISTA,
98,unknown,1.0,ROVISTA,
20126,unknown,0.38709676000000004,ROVISTA,
1657,unknown,0.32258064,ROVISTA,
131919,unknown,1.0,ROVISTA,
30051,unknown,1.0,ROVISTA,
53384,unknown,0.2580645,ROVISTA,
3495,unknown,0.516129,ROVISTA,
15141,unknown,1.0,ROVISTA,
21899,unknown,1.0,ROVISTA,
10631,unknown,0.3548387,ROVISTA,
47616,unknown,1.0,ROVISTA,
395399,unknown,0.9230769,ROVISTA,
31848,unknown,1.0,ROVISTA,
33194,unknown,1.0,ROVISTA,
13940,unknown,0.7096774,ROVISTA,
21331,unknown,1.0,ROVISTA,
8278,unknown,1.0,ROVISTA,
10952,unknown,0.38709676000000004,ROVISTA,
14373,unknown,1.0,ROVISTA,
15243,unknown,1.0,ROVISTA,
15496,unknown,1.0,ROVISTA,
1133,unknown,1.0,ROVISTA,
6112,unknown,0.38709676000000004,ROVISTA,
11214,unknown,1.0,ROVISTA,
14737,unknown,1.0,ROVISTA,
3323,unknown,1.0,ROVISTA,
2546,unknown,1.0,ROVISTA,
40503,unknown,1.0,ROVISTA,
25776,unknown,0.4516129,ROVISTA,
13759,unknown,1.0,ROVISTA,
2547,unknown,1.0,ROVISTA,
3141,unknown,0.32258064,ROVISTA,
15670,unknown,1.0,ROVISTA,
40244,unknown,0.3548387,ROVISTA,
38851,unknown,0.19354838000000002,ROVISTA,
48945,unknown,1.0,ROVISTA,
16966,unknown,1.0,ROVISTA,
204601,unknown,1.0,ROVISTA,
8983,unknown,1.0,ROVISTA,
13243,unknown,1.0,ROVISTA,
6075,unknown,1.0,ROVISTA,
4677,unknown,0.83870965,ROVISTA,
3949,unknown,1.0,ROVISTA,
27553,unknown,1.0,ROVISTA,
11452,unknown,0.9354838999999999,ROVISTA,
